-16.716372581457865;-49.27473679850672
-16.7168206;-49.2717687
-16.7064431;-49.2634945
-16.717468500136842;-49.267330169676306
-16.717479228972902;-49.26797389983988
-16.695388555526247;-49.243876934050085
-16.682792901992315;-49.24248218536234
-16.65994048118543;-49.24001455306864
-16.65945768356275;-49.23969268798685
-16.659125089644903;-49.23945665359354
-16.65794491767835;-49.23859834670878
-16.662740707396978;-49.24372673034525
-16.665841341018194;-49.24246072769022
-16.731201410293092;-49.244370460508826
-16.732681989669313;-49.247889518736365
-16.732199192046632;-49.250636100767615
-16.732091903686037;-49.251151084898474
-16.73197388648938;-49.251859188078406
-16.731426715850343;-49.25473451614237
-16.72576189041089;-49.26142930984354
-16.722832918166628;-49.26125764846659
-16.722352525;-49.28056675
-16.7258807;-49.2856721
-16.669499874114507;-49.239649772642615
-16.673544645308965;-49.239907264708044
-16.681516170501226;-49.243619441984656
-16.682106256484502;-49.24359798431254
-16.687964200973028;-49.2455720901475
-16.688296794890874;-49.245400428770544
-16.714357137679567;-49.264862537382605
-16.715923547744264;-49.26994800567484
-16.716518166666667;-49.274582833333334
-16.722915333333333;-49.27275566666667
-16.723107000000002;-49.27248783333333
-16.723752166666667;-49.27146033333334
-16.72463766666667;-49.27024933333334
-16.730441166666665;-49.26218183333334
-16.732288333333333;-49.250952833333336
-16.732370166666666;-49.25047166666666
-16.733089666666668;-49.248155166666656
-16.733160166666668;-49.24813533333333
-16.732961666666665;-49.24762916666667
-16.729197166666665;-49.243348
-16.728551333333332;-49.243560333333335
-16.728637166666665;-49.242924499999994
-16.659290666666667;-49.21530966666666
-16.659169666666667;-49.209341333333334
-16.656713333333336;-49.20638033333333
-16.657514499999998;-49.20246033333333
-16.65902733333333;-49.192068333333324
-16.657698333333332;-49.17916466666667
-16.65736916666667;-49.17850966666666
-16.657044166666665;-49.1772315
-16.661648166666666;-49.185267499999995
-16.662559166666664;-49.185524
-16.662774000000002;-49.18564333333334
-16.66605566666667;-49.18807483333333
-16.665890333333333;-49.18710433333334
-16.665760166666665;-49.18609183333333
-16.658133833333334;-49.1827565
-16.659198166666666;-49.189330500000004
-16.659017333333335;-49.19131616666667
-16.656709999999997;-49.20607633333334
-16.658496500000002;-49.208934666666664
-16.659564666666665;-49.21006666666667
-16.659356166666665;-49.214471999999994
-16.732711;-49.247713999999995
-16.73240183333333;-49.25208250000001
-16.73409816666667;-49.256990166666675
-16.734448;-49.25800983333333
-16.734668166666665;-49.2586255
-16.734783666666665;-49.259179333333336
-16.7344015;-49.259411666666665
-16.733610666666667;-49.259764
-16.728904;-49.26269683333333
-16.728563166666667;-49.262781
-16.727271;-49.265569500000005
-16.7261515;-49.267321333333335
-16.724940666666665;-49.26918833333334
-16.724434666666664;-49.270008833333335
-16.717970666666666;-49.274155333333326
-16.722552666666665;-49.273025499999996
-16.723054166666667;-49.27270166666667
-16.723163166666666;-49.2724905
-16.723609333333332;-49.271752500000005
-16.72385716666667;-49.27134083333333
-16.724521333333332;-49.270460666666665
-16.724427166666665;-49.27011183333334
-16.707311054378213;-49.27929595314278
-16.72281146049451;-49.27280187606669
-16.722961664199342;-49.272630214689734
-16.723154783248415;-49.272351264952185
-16.7235302925105;-49.27179336547709
-16.72377705573987;-49.271385669706824
-16.73246741294812;-49.272608757017615
-16.735192537307253;-49.27844524383402
-16.74324989318799;-49.30449485778665
-16.746865510940065;-49.30378675460672
-16.7469620704646;-49.30402278900003
-16.7475199699397;-49.3052244186387
-16.74927949905347;-49.30932283401346
-16.749386787414064;-49.309601783751006
-16.749172210692873;-49.33202505111551
-16.764782667159547;-49.34921264648294
-16.763538122176637;-49.347603321074004
-16.76346302032422;-49.34741020202493
-16.763355731963625;-49.347367286680694
-16.7629909515376;-49.34721708297586
-16.76049113273572;-49.34425592422342
-16.74951553344678;-49.33198213577127
-16.749429702758302;-49.331574440001006
-16.74951553344678;-49.330351352690215
-16.749633550643434;-49.32904243469095
-16.749837398528566;-49.32621002197122
-16.749869585036745;-49.32575941085672
-16.749891042708864;-49.32530879974222
-16.74999833106946;-49.323613643644805
-16.74901127815198;-49.30831432342386
-16.74846410751294;-49.30698394775247
-16.748324632644167;-49.306662082670684
-16.748303174972047;-49.30649042129373
-16.74828171729993;-49.306404590605254
-16.747316122054567;-49.30443048477029
-16.74721956253003;-49.30419445037698
-16.739130020141115;-49.30631875991678
-16.7215669155116;-49.305353164671416
-16.719228029250612;-49.30582523345804
-16.71630978584241;-49.30683374404764
-16.71605229377698;-49.306876659391875
-16.71177148818921;-49.30696249008035
-16.711406707763185;-49.30700540542459
-16.71079516410779;-49.30706977844095
-16.710366010665407;-49.30709123611307
-16.709969043731203;-49.307112693785186
-16.709690093993654;-49.307134151457305
-16.705623865127077;-49.30196285247659
-16.7013748;-49.30250355
-16.714367866515627;-49.26473379134989
-16.715934276580324;-49.26994800567484
-16.698409125176493;-49.278546920528065
-16.729108;-49.2435015
-16.689702333333333;-49.231356166666664
-16.6873005;-49.228708999999995
-16.68722166666667;-49.22874766666667
-16.686966833333333;-49.228744999999996
-16.686670499999998;-49.228725000000004
-16.686124666666668;-49.22841016666666
-16.685877666666666;-49.22856650000001
-16.68476466666667;-49.22878949999999
-16.683743333333332;-49.228695833333326
-16.67821233333333;-49.223377
-16.674201999999998;-49.216552666666665
-16.674028500000002;-49.215314000000006
-16.673230999999998;-49.215134166666665
-16.673084333333335;-49.214952499999995
-16.67267616666667;-49.21420066666666
-16.672598333333333;-49.214074333333336
-16.672504;-49.213898500000006
-16.671151000000002;-49.21159383333334
-16.670935333333333;-49.211621833333325
-16.670827666666664;-49.21164866666666
-16.670493166666667;-49.21181466666667
-16.6704565;-49.2117895
-16.67001683333333;-49.2112495
-16.669580833333335;-49.211215833333334
-16.669483333333336;-49.211212333333336
-16.668896333333333;-49.21125716666667
-16.66862366666667;-49.211292
-16.6684815;-49.21132049999999
-16.668317666666667;-49.21134883333334
-16.668171833333336;-49.21137266666666
-16.6680515;-49.21138083333334
-16.66761466666667;-49.21142716666667
-16.6673315;-49.21134883333334
-16.667304333333334;-49.211184
-16.667237;-49.211028000000006
-16.667082666666666;-49.21094333333334
-16.665169833333334;-49.21161283333333
-16.660692833333332;-49.21099516666666
-16.660560166666667;-49.210848000000006
-16.660274166666667;-49.210511
-16.659671833333334;-49.20990616666666
-16.659231833333333;-49.20945783333333
-16.656725166666668;-49.206499666666666
-16.658985833333336;-49.192028666666666
-16.658797666666665;-49.181059999999995
-16.658367833333333;-49.17779900000001
-16.655618333333333;-49.17364716666666
-16.6562755;-49.17705066666667
-16.657303000000002;-49.17604583333333
-16.716437621077514;-49.277641618732964
-16.676503500000003;-49.22066383333334
-16.680121;-49.227197
-16.685730166666666;-49.22891200000001
-16.686247666666667;-49.229254833333336
-16.68717183333333;-49.230394499999996
-16.687952;-49.230768000000005
-16.6882105;-49.23060999999999
-16.692042833333335;-49.23129816666666
-16.695505500000003;-49.2326865
-16.695698666666665;-49.232498666666665
-16.696799;-49.231819333333334
-16.6971595;-49.23172983333334
-16.728435166666667;-49.24285799999999
-16.72826083333333;-49.24434599999999
-16.727915499999998;-49.24527333333334
-16.727722333333336;-49.245659333333336
-16.7273965;-49.246134
-16.726254833333332;-49.24750133333334
-16.7283965;-49.25153983333333
-16.729111333333332;-49.25143016666666
-16.733450333333334;-49.251005333333325
-16.733563666666665;-49.250961499999995
-16.733557666666666;-49.25084716666667
-16.733409333333334;-49.25054016666666
-16.7333195;-49.250357666666666
-16.732966166666664;-49.25009166666667
-16.73275883333333;-49.2500505
-16.731403333333333;-49.24940483333333
-16.730684666666665;-49.24907616666666
-16.730320333333335;-49.24856499999999
-16.729821666666666;-49.24840733333334
-16.72486266666667;-49.249600166666674
-16.71671266666667;-49.254347833333334
-16.716327166666666;-49.254012333333336
-16.71686683333333;-49.25303183333334
-16.718768166666667;-49.25444916666667
-16.716507166666666;-49.25586266666666
-16.721455166666665;-49.26036616666667
-16.722784833333332;-49.26519383333333
-16.723239999999997;-49.26935133333333
-16.7348455;-49.259908333333335
-16.735147333333334;-49.25986216666667
-16.735576166666664;-49.264435000000006
-16.735594833333334;-49.26469733333333
-16.73620683333333;-49.26620983333334
-16.737109333333333;-49.267703
-16.737892166666665;-49.26913283333333
-16.738814333333334;-49.27081683333334
-16.73922083333333;-49.271568499999994
-16.740027;-49.273053499999996
-16.740906166666665;-49.274669499999995
-16.744320000000002;-49.280953
-16.744582833333332;-49.28143633333334
-16.744705166666666;-49.281660166666676
-16.746333166666666;-49.28477766666666
-16.748035666666667;-49.289801000000004
-16.747735;-49.2909045
-16.74741583333333;-49.29222883333333
-16.74709633333333;-49.293376
-16.746997333333336;-49.293771166666666
-16.746900666666665;-49.294125833333325
-16.746320333333333;-49.298645500000006
-16.746401833333334;-49.29941116666667
-16.746733333333335;-49.30257933333334
-16.746974333333334;-49.303889
-16.747374833333332;-49.3048865
-16.747495;-49.30517083333334
-16.7498835;-49.310711000000005
-16.750115;-49.31123949999999
-16.750462000000002;-49.31204133333334
-16.749873833333332;-49.32348783333334
-16.749873833333332;-49.333050333333325
-16.751077833333333;-49.33444366666666
-16.751716166666665;-49.335204499999996
-16.7537;-49.33738083333333
-16.754019500000002;-49.33778833333334
-16.753582833333333;-49.336790333333326
-16.7498165;-49.33281183333334
-16.749481833333334;-49.33197383333333
-16.749727833333335;-49.32729566666667
-16.749869;-49.32526783333333
-16.749927500000002;-49.324462833333335
-16.749990166666667;-49.32353516666667
-16.750071166666665;-49.32245016666668
-16.750079500000002;-49.322315499999995
-16.750087833333335;-49.32217349999999
-16.750088666666667;-49.322099166666675
-16.750094666666666;-49.32200366666666
-16.750113666666667;-49.32186983333333
-16.750124333333336;-49.32169366666667
-16.750495833333332;-49.3163765
-16.750518;-49.316022999999994
-16.75053216666667;-49.31579833333333
-16.749100333333335;-49.30855083333333
-16.749032833333334;-49.30839683333333
-16.7482785;-49.306659
-16.748189500000002;-49.306459499999995
-16.7464675;-49.29855783333334
-16.7463675;-49.29767449999999
-16.748378;-49.2888015
-16.748378333333335;-49.28875549999999
-16.748374166666668;-49.28869616666666
-16.748373333333333;-49.28864133333333
-16.748372833333335;-49.28858616666666
-16.747836500000002;-49.28730033333333
-16.746268666666666;-49.28433499999999
-16.746286333333334;-49.284217500000004
-16.747331499999998;-49.28388233333333
-16.747614333333335;-49.28378183333333
-16.747661166666667;-49.28377566666666
-16.747688999999998;-49.283768499999994
-16.7558225;-49.28090950000001
-16.759094833333332;-49.27975583333333
-16.759197333333336;-49.27973
-16.759446333333337;-49.27966483333333
-16.762113833333334;-49.27900216666667
-16.762599166666668;-49.27880100000001
-16.762560166666667;-49.27880966666667
-16.7624245;-49.27885249999999
-16.761895666666664;-49.27899216666666
-16.76180533333333;-49.27901416666667
-16.7608495;-49.27922466666667
